num,direction,entry_price,exit_price,position_size,pnl,pnl_pct,tp_hits,partial_exits,exit_reason,pattern,sl_outcome
187,short,0.628770901717281,0.6274504828236747,3000000.0,5298.636814118993,0.2808991743334766,0,4,take_profit_1,,
188,short,0.6285060125198887,0.62911625361017,1000000.0,-610.2410902812939,-0.09709391447738666,0,0,stop_loss,Pure SL (Loss),Loss
189,short,0.6295640812553618,0.630203882662991,1000000.0,-292.0201288421731,-0.046384496437579456,0,1,stop_loss,Partial Exit → SL (Loss),Loss
190,short,0.6302909639583057,0.6305451923894584,1000000.0,-254.2284311526366,-0.0403350905677039,0,0,stop_loss,Pure SL (Loss),Loss
191,short,0.6302482553564702,0.6305836868886003,1000000.0,-24.014858891996397,-0.003810380859906312,0,1,stop_loss,Partial Exit → SL (Breakeven),Breakeven
192,short,0.627896846081753,0.6265782627049813,1000000.0,1452.8567499824985,0.2313846229756877,0,4,take_profit_1,,
193,short,0.6270943598816956,0.6276627963444004,1000000.0,-568.4364627047689,-0.09064608120730144,0,0,stop_loss,Pure SL (Loss),Loss
194,short,0.6283863126048304,0.6282706226907286,1000000.0,211.59540204217063,0.03367282160635402,0,1,stop_loss,Partial Exit → SL (Profit),Profit
195,long,0.6293348698386441,0.6287599986373308,1000000.0,-574.8712013132762,-0.09134583651159646,0,0,stop_loss,Pure SL (Loss),Loss
196,long,0.6292832522389263,0.6287487645272622,1000000.0,-194.1800056606291,-0.03085732934568912,0,1,stop_loss,Partial Exit → SL (Loss),Loss
197,long,0.6286882896635562,0.6284838089914548,1000000.0,-204.48067210132592,-0.03252496912432617,0,0,stop_loss,Pure SL (Loss),Loss
198,long,0.6284807889126464,0.6284084293571501,1000000.0,-15.741243355761327,-0.0025046498848430563,0,1,stop_loss,Partial Exit → SL (Breakeven),Breakeven
199,long,0.6288922128610209,0.6285520547214292,1000000.0,-340.1581395917619,-0.05408846422891445,0,0,stop_loss,Pure SL (Loss),Loss
