trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_pnl_total,final_exit_pips,pnl_per_million,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
11,2022-08-23 11:15:00,0.694514,long,1.000000,57.586189,False,Standard (NTI+MB+IC),0.694014,5.000000,0.695139,0.695764,0.696598,2022-08-23 11:45:00,0.693834,stop_loss,0,0.500000,-680.731639,PPT,1.000000,-680.731639,-680.731639,-6.807316,-680.731639,,,,,,
12,2022-08-23 12:00:00,0.693863,long,1.000000,59.167083,False,Standard (NTI+MB+IC),0.693363,5.000000,0.694487,0.695111,0.695944,2022-08-23 13:15:00,0.693191,stop_loss,0,1.250000,-671.153967,PPT,1.000000,-671.153967,-671.153967,-6.711540,-671.153967,,,,,,
13,2022-08-23 13:30:00,0.692623,long,1.000000,20.095664,False,Standard (NTI+MB+IC),0.692123,5.000000,0.693246,0.693870,0.694701,2022-08-23 14:00:00,0.692064,stop_loss,0,0.500000,-559.126609,PPT,1.000000,-559.126609,-559.126609,-5.591266,-559.126609,,,,,,
14,2022-08-23 14:15:00,0.692601,long,1.000000,15.240929,False,Standard (NTI+MB+IC),0.692101,5.000000,0.693224,0.693848,0.694679,2022-08-23 14:30:00,0.692035,stop_loss,0,0.250000,-565.829412,PPT,1.000000,-565.829412,-565.829412,-5.658294,-565.829412,,,,,,
15,2022-08-23 14:45:00,0.691842,long,1.000000,15.116528,False,Standard (NTI+MB+IC),0.691342,5.000000,0.692464,0.693087,0.693917,2022-08-23 17:00:00,0.692464,tp1_pullback,2,2.250000,778.321957,TP1,0.500000,311.328783,778.321957,6.226576,778.321957,TP2,0.250000,311.328783,PPT,0.250000,155.664391
16,2022-08-23 22:15:00,0.690009,short,1.000000,40.337368,False,Standard (NTI+MB+IC),0.690509,5.000000,0.689388,0.688767,0.687939,2022-08-24 00:15:00,0.690613,stop_loss,0,2.000000,-604.083234,PPT,1.000000,-604.083234,-604.083234,-6.040832,-604.083234,,,,,,
17,2022-08-24 00:45:00,0.691186,short,1.000000,14.649568,False,Standard (NTI+MB+IC),0.691686,5.000000,0.690564,0.689942,0.689112,2022-08-24 02:15:00,0.690564,tp1_pullback,2,1.500000,777.584065,TP1,0.500000,311.033626,777.584065,6.220673,777.584065,TP2,0.250000,311.033626,PPT,0.250000,155.516813
18,2022-08-24 10:00:00,0.688743,short,1.000000,39.307269,False,Standard (NTI+MB+IC),0.689243,5.000000,0.688123,0.687503,0.686677,2022-08-24 10:15:00,0.689288,stop_loss,0,0.250000,-544.784763,PPT,1.000000,-544.784763,-544.784763,-5.447848,-544.784763,,,,,,
19,2022-08-24 21:00:00,0.692244,long,1.000000,38.210987,False,Standard (NTI+MB+IC),0.691744,5.000000,0.692867,0.693490,0.694321,2022-08-24 21:15:00,0.692211,trailing_stop,1,0.250000,295.340353,TP1,0.500000,311.509725,295.340353,-0.323387,295.340353,PPT,0.500000,-16.169372,,,
20,2022-08-24 21:30:00,0.693750,long,1.000000,45.446359,False,Standard (NTI+MB+IC),0.693250,5.000000,0.694374,0.694999,0.695831,2022-08-24 22:15:00,0.693085,stop_loss,0,0.750000,-665.076292,PPT,1.000000,-665.076292,-665.076292,-6.650763,-665.076292,,,,,,
21,2022-08-24 22:30:00,0.693592,long,1.000000,51.403647,False,Standard (NTI+MB+IC),0.693092,5.000000,0.694216,0.694841,0.695673,2022-08-24 23:00:00,0.693631,trailing_stop,1,0.500000,331.630280,TP1,0.500000,312.116468,331.630280,0.390276,331.630280,PPT,0.500000,19.513811,,,
