trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,final_exit_pips,pnl_per_million,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_pnl_total
142,2013-11-28 08:15:00,0.910596,long,1.000000,17.754697,False,Standard (NTI+MB+IC),0.911556,9.595747,0.911416,0.912235,0.913328,2013-11-28 08:30:00,0.911379,stop_loss,0,0.250000,782.657425,7.826574,782.657425,,,,,,,
143,2013-11-28 09:00:00,0.909614,short,1.000000,43.111968,False,Standard (NTI+MB+IC),0.910114,5.000000,0.908795,0.907977,0.906885,2013-11-28 12:45:00,0.909640,trailing_stop,1,3.750000,255.464940,-0.261289,255.464940,TP1,0.333333,272.884219,,,,272.884219
144,2013-11-28 13:30:00,0.910928,short,1.000000,20.613911,False,Standard (NTI+MB+IC),0.911241,3.122435,0.910109,0.909289,0.908196,2013-11-28 15:00:00,0.910109,take_profit_1,1,1.500000,419.893055,8.198356,419.893055,PPT,0.700000,173.942363,TP1,0.300000,245.950692,419.893055
145,2013-11-28 18:00:00,0.906936,short,1.000000,44.626707,False,Standard (NTI+MB+IC),0.907436,5.000000,0.906120,0.905303,0.904215,2013-11-28 18:30:00,0.907544,stop_loss,0,0.500000,-608.169766,-6.081698,-608.169766,,,,,,,
146,2013-11-28 18:45:00,0.907749,short,1.000000,46.077962,False,Standard (NTI+MB+IC),0.908249,5.000000,0.906932,0.906115,0.905026,2013-11-28 19:15:00,0.908390,stop_loss,0,0.500000,-640.772005,-6.407720,-640.772005,,,,,,,
147,2013-11-28 19:30:00,0.907685,short,1.000000,41.099088,False,Standard (NTI+MB+IC),0.908185,5.000000,0.906868,0.906051,0.904962,2013-11-28 19:45:00,0.908366,stop_loss,0,0.250000,-681.387631,-6.813876,-681.387631,,,,,,,
148,2013-11-28 20:00:00,0.905615,short,1.000000,42.619598,False,Standard (NTI+MB+IC),0.906115,5.000000,0.904800,0.903985,0.902898,2013-11-28 20:15:00,0.906198,stop_loss,0,0.250000,-583.430927,-5.834309,-583.430927,,,,,,,
149,2013-11-28 20:30:00,0.905828,short,1.000000,47.694904,False,Standard (NTI+MB+IC),0.906328,5.000000,0.905013,0.904198,0.903111,2013-11-28 20:45:00,0.906423,stop_loss,0,0.250000,-595.015537,-5.950155,-595.015537,,,,,,,
150,2013-11-28 21:00:00,0.906502,short,1.000000,47.942064,False,Standard (NTI+MB+IC),0.907002,5.000000,0.905686,0.904870,0.903783,2013-11-28 21:30:00,0.907132,stop_loss,0,0.500000,-629.920059,-6.299201,-629.920059,,,,,,,
151,2013-11-28 21:45:00,0.907271,short,1.000000,40.957178,False,Standard (NTI+MB+IC),0.907771,5.000000,0.906455,0.905638,0.904550,2013-11-28 23:00:00,0.907854,stop_loss,0,1.250000,-582.668686,-5.826687,-582.668686,,,,,,,
152,2013-11-28 23:15:00,0.908209,short,1.000000,12.293874,False,Standard (NTI+MB+IC),0.908709,5.000000,0.907392,0.906574,0.905485,2013-11-29 00:00:00,0.908891,stop_loss,0,0.750000,-681.891730,-6.818917,-681.891730,,,,,,,
153,2013-11-29 00:30:00,0.909568,short,1.000000,18.403540,False,Standard (NTI+MB+IC),0.909225,3.433756,0.908750,0.907931,0.906840,2013-11-29 00:45:00,0.909242,stop_loss,0,0.250000,326.743132,3.267431,326.743132,,,,,,,
154,2013-11-29 01:00:00,0.909599,short,1.000000,22.612241,False,Standard (NTI+MB+IC),0.909222,3.775928,0.908781,0.907962,0.906871,2013-11-29 01:15:00,0.909377,stop_loss,0,0.250000,221.987452,2.219875,221.987452,,,,,,,
155,2013-11-29 01:45:00,0.909919,long,1.000000,51.340869,False,Standard (NTI+MB+IC),0.909419,5.000000,0.910738,0.911557,0.912649,2013-11-29 02:00:00,0.909405,stop_loss,0,0.250000,-514.033870,-5.140339,-514.033870,,,,,,,
156,2013-11-29 02:30:00,0.910425,long,1.000000,42.865901,False,Standard (NTI+MB+IC),0.909925,5.000000,0.911245,0.912064,0.913156,2013-11-29 02:45:00,0.909832,stop_loss,0,0.250000,-592.809203,-5.928092,-592.809203,,,,,,,
157,2013-11-29 03:00:00,0.910540,long,1.000000,43.343375,False,Standard (NTI+MB+IC),0.910040,5.000000,0.911359,0.912179,0.913272,2013-11-29 03:15:00,0.911359,take_profit_1,1,0.250000,1057.901412,8.194859,1057.901412,PPT,0.700000,812.055634,TP1,0.300000,245.845779,1057.901412
158,2013-11-29 03:30:00,0.911186,long,1.000000,49.709480,False,Standard (NTI+MB+IC),0.910686,5.000000,0.912006,0.912826,0.913919,2013-11-29 05:15:00,0.910538,stop_loss,0,1.750000,-648.019686,-6.480197,-648.019686,,,,,,,
159,2013-11-29 05:45:00,0.909738,long,1.000000,16.795113,False,Standard (NTI+MB+IC),0.909238,5.000000,0.910557,0.911375,0.912467,2013-11-29 06:15:00,0.909216,stop_loss,0,0.500000,-522.229155,-5.222292,-522.229155,,,,,,,
160,2013-11-29 08:15:00,0.911348,long,1.000000,36.822320,False,Standard (NTI+MB+IC),0.910848,5.000000,0.912168,0.912988,0.914082,2013-11-29 08:30:00,0.910735,stop_loss,0,0.250000,-613.195529,-6.131955,-613.195529,,,,,,,
161,2013-11-29 11:00:00,0.912953,long,1.000000,39.576355,False,Standard (NTI+MB+IC),0.912453,5.000000,0.913775,0.914596,0.915692,2013-11-29 11:15:00,0.912326,stop_loss,0,0.250000,-626.433944,-6.264339,-626.433944,,,,,,,
162,2013-11-29 11:30:00,0.912149,long,1.000000,42.995221,False,Standard (NTI+MB+IC),0.911649,5.000000,0.912970,0.913791,0.914885,2013-11-29 12:30:00,0.911624,stop_loss,0,1.000000,-16.774884,-5.250888,-16.774884,PPT,0.700000,140.751743,,,,140.751743
163,2013-11-29 13:00:00,0.910138,long,1.000000,17.199768,False,Standard (NTI+MB+IC),0.910149,0.109396,0.910957,0.911776,0.912868,2013-11-29 14:00:00,0.910957,take_profit_1,1,1.000000,345.262494,8.191240,345.262494,PPT,0.700000,99.525282,TP1,0.300000,245.737212,345.262494
164,2013-12-01 20:45:00,0.915607,long,1.000000,29.028252,False,Standard (NTI+MB+IC),0.915107,5.000000,0.916431,0.917255,0.918354,2013-12-01 21:30:00,0.915057,stop_loss,0,0.750000,95.871600,-5.504354,95.871600,PPT,0.700000,261.002226,,,,261.002226
165,2013-12-02 02:15:00,0.916496,long,1.000000,34.059532,False,Standard (NTI+MB+IC),0.915996,5.000000,0.917321,0.918146,0.919246,2013-12-02 02:45:00,0.915841,stop_loss,0,0.500000,-654.937623,-6.549376,-654.937623,,,,,,,
166,2013-12-02 04:30:00,0.912928,long,1.000000,23.790286,False,Standard (NTI+MB+IC),0.913485,5.568948,0.913750,0.914571,0.915667,2013-12-02 04:45:00,0.913750,take_profit_1,1,0.250000,1031.751031,8.216354,1031.751031,PPT,0.700000,785.260418,TP1,0.300000,246.490614,1031.751031
167,2013-12-02 05:00:00,0.913387,long,1.000000,23.362911,False,Standard (NTI+MB+IC),0.913495,1.083285,0.914209,0.915031,0.916127,2013-12-02 05:15:00,0.913349,stop_loss,0,0.250000,-38.110546,-0.381105,-38.110546,,,,,,,
168,2013-12-02 05:45:00,0.913074,short,1.000000,50.015281,False,Standard (NTI+MB+IC),0.913574,5.000000,0.912252,0.911430,0.910334,2013-12-02 06:15:00,0.912252,take_profit_1,1,0.500000,704.058998,8.217663,704.058998,PPT,0.700000,457.529123,TP1,0.300000,246.529876,704.058998
169,2013-12-02 09:30:00,0.911388,short,1.000000,39.354907,False,Standard (NTI+MB+IC),0.911888,5.000000,0.910568,0.909748,0.908654,2013-12-02 10:00:00,0.910568,take_profit_1,1,0.500000,910.021412,8.202496,910.021412,PPT,0.700000,663.946518,TP1,0.300000,246.074894,910.021412
170,2013-12-02 10:15:00,0.910833,short,1.000000,43.088715,False,Standard (NTI+MB+IC),0.911333,5.000000,0.910013,0.909193,0.908100,2013-12-02 10:30:00,0.911364,stop_loss,0,0.250000,-531.670807,-5.316708,-531.670807,,,,,,,
171,2013-12-02 10:45:00,0.911002,short,1.000000,42.270278,False,Standard (NTI+MB+IC),0.911502,5.000000,0.910183,0.909363,0.908269,2013-12-02 11:00:00,0.910183,take_profit_1,1,0.250000,1024.705505,8.199022,1024.705505,PPT,0.700000,778.734836,TP1,0.300000,245.970669,1024.705505
172,2013-12-02 11:15:00,0.909788,short,1.000000,47.004378,False,Standard (NTI+MB+IC),0.910288,5.000000,0.908969,0.908150,0.907059,2013-12-02 12:15:00,0.908969,take_profit_1,1,1.000000,489.272897,8.188092,489.272897,PPT,0.700000,243.630125,TP1,0.300000,245.642772,489.272897
173,2013-12-02 12:30:00,0.910253,short,1.000000,51.836914,False,Standard (NTI+MB+IC),0.910753,5.000000,0.909433,0.908614,0.907522,2013-12-02 13:15:00,0.909433,take_profit_1,1,0.750000,429.613231,8.192274,429.613231,PPT,0.700000,183.845019,TP1,0.300000,245.768212,429.613231
174,2013-12-02 13:30:00,0.909549,short,1.000000,50.318274,False,Standard (NTI+MB+IC),0.910049,5.000000,0.908730,0.907912,0.906820,2013-12-02 15:00:00,0.910152,stop_loss,0,1.500000,70.458684,-6.028962,70.458684,PPT,0.700000,251.327557,,,,251.327557
175,2013-12-02 15:15:00,0.909989,short,1.000000,32.849521,False,Standard (NTI+MB+IC),0.910489,5.000000,0.909170,0.908351,0.907259,2013-12-02 16:15:00,0.910491,stop_loss,0,1.000000,-501.359330,-5.013593,-501.359330,,,,,,,
176,2013-12-02 18:30:00,0.911732,short,1.000000,10.276034,False,Standard (NTI+MB+IC),0.911509,2.228566,0.910912,0.910091,0.908997,2013-12-02 19:15:00,0.911420,signal_flip,0,0.750000,319.047601,3.119606,319.047601,PPT,0.700000,225.459428,,,,225.459428
177,2013-12-02 19:45:00,0.911311,long,1.000000,41.042101,False,Standard (NTI+MB+IC),0.910811,5.000000,0.912131,0.912951,0.914045,2013-12-02 20:00:00,0.910804,stop_loss,0,0.250000,-506.572774,-5.065728,-506.572774,,,,,,,
178,2013-12-02 21:15:00,0.908610,short,1.000000,36.589731,False,Standard (NTI+MB+IC),0.909110,5.000000,0.907792,0.906974,0.905884,2013-12-02 22:30:00,0.907792,take_profit_1,1,1.250000,462.185732,8.177488,462.185732,PPT,0.700000,216.861086,TP1,0.300000,245.324646,462.185732
179,2013-12-02 22:45:00,0.908383,short,1.000000,38.498156,False,Standard (NTI+MB+IC),0.908883,5.000000,0.907565,0.906748,0.905657,2013-12-02 23:00:00,0.909040,stop_loss,0,0.250000,-657.327809,-6.573278,-657.327809,,,,,,,
180,2013-12-02 23:15:00,0.908288,short,1.000000,38.613737,False,Standard (NTI+MB+IC),0.908788,5.000000,0.907471,0.906653,0.905563,2013-12-02 23:30:00,0.907471,take_profit_1,1,0.250000,1553.073459,8.174595,1553.073459,PPT,0.700000,1307.835608,TP1,0.300000,245.237851,1553.073459
181,2013-12-02 23:45:00,0.906857,short,1.000000,46.114951,False,Standard (NTI+MB+IC),0.907357,5.000000,0.906041,0.905225,0.904137,2013-12-03 01:00:00,0.907471,stop_loss,0,1.250000,87.107704,-6.134987,87.107704,PPT,0.700000,271.157311,,,,271.157311
182,2013-12-03 01:15:00,0.907143,short,1.000000,45.210548,False,Standard (NTI+MB+IC),0.907643,5.000000,0.906327,0.905510,0.904422,2013-12-03 01:30:00,0.906327,take_profit_1,1,0.250000,499.230176,8.164290,499.230176,PPT,0.700000,254.301488,TP1,0.300000,244.928688,499.230176
