trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_pnl_total,final_exit_pips,pnl_per_million,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl
565,2021-01-07 05:30:00,0.774101,short,1.000000,64.187879,False,Standard (NTI+MB+IC),0.774601,5.000000,0.773404,0.772707,0.771779,2021-01-07 06:15:00,0.773404,take_profit_1,1,0.750000,566.583709,PPT,0.700000,357.576487,566.583709,6.966907,566.583709,TP1,0.300000,209.007222
566,2021-01-07 06:30:00,0.773770,short,1.000000,71.184477,False,Standard (NTI+MB+IC),0.774270,5.000000,0.773074,0.772378,0.771449,2021-01-07 07:15:00,0.774283,stop_loss,0,0.750000,-512.567540,,,,,-5.125675,-512.567540,,,
567,2021-01-07 07:30:00,0.775106,short,1.000000,55.749105,False,Standard (NTI+MB+IC),0.775606,5.000000,0.774409,0.773711,0.772781,2021-01-07 08:45:00,0.774409,take_profit_1,1,1.250000,367.735345,PPT,0.700000,158.456626,367.735345,6.975957,367.735345,TP1,0.300000,209.278719
568,2021-01-07 09:00:00,0.775019,short,1.000000,32.646882,False,Standard (NTI+MB+IC),0.775519,5.000000,0.774322,0.773624,0.772694,2021-01-07 09:15:00,0.774322,take_profit_1,1,0.250000,740.628703,PPT,0.700000,531.373545,740.628703,6.975172,740.628703,TP1,0.300000,209.255158
569,2021-01-07 09:30:00,0.772675,short,1.000000,34.771638,False,Standard (NTI+MB+IC),0.773175,5.000000,0.771980,0.771284,0.770357,2021-01-07 09:45:00,0.773349,stop_loss,0,0.250000,-674.159021,,,,,-6.741590,-674.159021,,,
570,2021-01-07 10:00:00,0.773416,short,1.000000,36.179760,False,Standard (NTI+MB+IC),0.773916,5.000000,0.772720,0.772024,0.771096,2021-01-07 10:15:00,0.772720,take_profit_1,1,0.250000,324.863318,PPT,0.700000,116.041060,324.863318,6.960742,324.863318,TP1,0.300000,208.822259
571,2021-01-07 12:00:00,0.775335,short,1.000000,13.856014,False,Standard (NTI+MB+IC),0.775835,5.000000,0.774637,0.773939,0.773009,2021-01-07 12:15:00,0.774637,take_profit_1,1,0.250000,1185.848151,PPT,0.700000,976.507698,1185.848151,6.978015,1185.848151,TP1,0.300000,209.340453
572,2021-01-08 02:00:00,0.778565,long,1.000000,42.208736,False,Standard (NTI+MB+IC),0.778065,5.000000,0.779265,0.779966,0.780900,2021-01-08 02:30:00,0.777970,stop_loss,0,0.500000,-594.581973,,,,,-5.945820,-594.581973,,,
573,2021-01-10 18:45:00,0.771989,short,1.000000,32.416625,False,Standard (NTI+MB+IC),0.772489,5.000000,0.771294,0.770600,0.769673,2021-01-10 20:00:00,0.771294,take_profit_1,1,1.250000,375.803232,PPT,0.700000,167.366177,375.803232,6.947902,375.803232,TP1,0.300000,208.437056
574,2021-01-10 20:15:00,0.771401,short,1.000000,57.086973,False,Standard (NTI+MB+IC),0.771901,5.000000,0.770706,0.770012,0.769086,2021-01-10 20:30:00,0.770706,take_profit_1,1,0.250000,516.636673,PPT,0.700000,308.358535,516.636673,6.942605,516.636673,TP1,0.300000,208.278138
575,2021-01-10 20:45:00,0.770662,short,1.000000,63.485157,False,Standard (NTI+MB+IC),0.771162,5.000000,0.769969,0.769275,0.768350,2021-01-10 21:00:00,0.769969,take_profit_1,1,0.250000,832.804169,PPT,0.700000,624.725304,832.804169,6.935962,832.804169,TP1,0.300000,208.078865
576,2021-01-10 21:15:00,0.770136,short,1.000000,69.745261,False,Standard (NTI+MB+IC),0.770636,5.000000,0.769443,0.768750,0.767826,2021-01-10 21:45:00,0.770796,stop_loss,0,0.500000,-660.325913,,,,,-6.603259,-660.325913,,,
577,2021-01-10 22:00:00,0.771089,short,1.000000,63.710545,False,Standard (NTI+MB+IC),0.771589,5.000000,0.770395,0.769701,0.768776,2021-01-10 22:15:00,0.770395,take_profit_1,1,0.250000,564.640678,PPT,0.700000,356.446592,564.640678,6.939803,564.640678,TP1,0.300000,208.194087
578,2021-01-10 22:30:00,0.770734,short,1.000000,60.621958,False,Standard (NTI+MB+IC),0.771234,5.000000,0.770041,0.769347,0.768422,2021-01-10 23:15:00,0.770041,take_profit_1,1,0.750000,435.064835,PPT,0.700000,226.966591,435.064835,6.936608,435.064835,TP1,0.300000,208.098244
579,2021-01-10 23:30:00,0.769572,short,1.000000,62.040753,False,Standard (NTI+MB+IC),0.770072,5.000000,0.768879,0.768187,0.767263,2021-01-11 01:15:00,0.770195,stop_loss,0,1.750000,-623.403346,,,,,-6.234033,-623.403346,,,
580,2021-01-11 01:30:00,0.770151,short,1.000000,27.465791,False,Standard (NTI+MB+IC),0.770651,5.000000,0.769458,0.768765,0.767841,2021-01-11 01:45:00,0.770741,stop_loss,0,0.250000,-589.987368,,,,,-5.899874,-589.987368,,,
581,2021-01-11 02:00:00,0.770607,short,1.000000,21.961980,False,Standard (NTI+MB+IC),0.771107,5.000000,0.769913,0.769220,0.768295,2021-01-11 02:30:00,0.769913,take_profit_1,1,0.500000,443.715355,PPT,0.700000,235.651561,443.715355,6.935460,443.715355,TP1,0.300000,208.063794
582,2021-01-11 02:45:00,0.769801,short,1.000000,35.497071,False,Standard (NTI+MB+IC),0.770301,5.000000,0.769109,0.768416,0.767492,2021-01-11 03:00:00,0.770400,stop_loss,0,0.250000,-598.171401,,,,,-5.981714,-598.171401,,,
583,2021-01-11 03:15:00,0.771664,short,1.000000,18.205127,False,Standard (NTI+MB+IC),0.772164,5.000000,0.770969,0.770275,0.769349,2021-01-11 03:30:00,0.770969,take_profit_1,1,0.250000,532.945387,PPT,0.700000,324.596186,532.945387,6.944973,532.945387,TP1,0.300000,208.349201
584,2021-01-11 05:00:00,0.771766,short,1.000000,11.406876,False,Standard (NTI+MB+IC),0.772266,5.000000,0.771072,0.770377,0.769451,2021-01-11 06:00:00,0.771072,take_profit_1,1,1.000000,506.882748,PPT,0.700000,298.505810,506.882748,6.945898,506.882748,TP1,0.300000,208.376938
585,2021-01-11 09:30:00,0.768127,short,1.000000,40.122164,False,Standard (NTI+MB+IC),0.768627,5.000000,0.767436,0.766744,0.765823,2021-01-11 09:45:00,0.767436,take_profit_1,1,0.250000,1087.231348,PPT,0.700000,879.837082,1087.231348,6.913142,1087.231348,TP1,0.300000,207.394266
586,2021-01-11 10:00:00,0.768255,short,1.000000,44.548486,False,Standard (NTI+MB+IC),0.768755,5.000000,0.767563,0.766872,0.765950,2021-01-11 10:15:00,0.768837,stop_loss,0,0.250000,-582.389389,,,,,-5.823894,-582.389389,,,
587,2021-01-11 11:15:00,0.769847,short,1.000000,14.722885,False,Standard (NTI+MB+IC),0.770347,5.000000,0.769154,0.768462,0.767538,2021-01-11 11:30:00,0.770490,stop_loss,0,0.250000,-642.825712,,,,,-6.428257,-642.825712,,,
588,2021-01-12 02:00:00,0.771817,long,1.000000,38.305987,False,Standard (NTI+MB+IC),0.771317,5.000000,0.772511,0.773206,0.774132,2021-01-12 02:15:00,0.772511,take_profit_1,1,0.250000,805.613681,PPT,0.700000,597.223139,805.613681,6.946351,805.613681,TP1,0.300000,208.390543
589,2021-01-12 02:30:00,0.772500,long,1.000000,47.230824,False,Standard (NTI+MB+IC),0.772000,5.000000,0.773196,0.773891,0.774818,2021-01-12 03:15:00,0.771914,stop_loss,0,0.750000,-586.725399,,,,,-5.867254,-586.725399,,,
590,2021-01-12 03:30:00,0.771987,long,1.000000,45.224418,False,Standard (NTI+MB+IC),0.771487,5.000000,0.772682,0.773377,0.774303,2021-01-12 04:15:00,0.772682,take_profit_1,1,0.750000,1316.257135,PPT,0.700000,1107.820538,1316.257135,6.947887,1316.257135,TP1,0.300000,208.436598
591,2021-01-12 04:30:00,0.773427,long,1.000000,39.574463,False,Standard (NTI+MB+IC),0.772927,5.000000,0.774123,0.774819,0.775747,2021-01-12 05:30:00,0.772877,stop_loss,0,1.000000,40.452450,PPT,0.700000,205.278599,205.278599,-5.494205,40.452450,,,
592,2021-01-12 06:30:00,0.772721,long,1.000000,25.815972,False,Standard (NTI+MB+IC),0.772221,5.000000,0.773416,0.774112,0.775039,2021-01-12 08:15:00,0.772203,stop_loss,0,1.750000,-22.929725,PPT,0.700000,132.414349,132.414349,-5.178136,-22.929725,,,
593,2021-01-12 10:00:00,0.770891,short,1.000000,41.727953,False,Standard (NTI+MB+IC),0.771391,5.000000,0.770197,0.769503,0.768578,2021-01-12 10:15:00,0.771535,stop_loss,0,0.250000,-644.394375,,,,,-6.443944,-644.394375,,,
594,2021-01-12 14:15:00,0.776317,long,1.000000,45.392263,False,Standard (NTI+MB+IC),0.775817,5.000000,0.777016,0.777714,0.778646,2021-01-12 14:30:00,0.777016,take_profit_1,1,0.250000,477.644354,PPT,0.700000,268.038740,477.644354,6.986854,477.644354,TP1,0.300000,209.605614
595,2021-01-12 14:45:00,0.776979,long,1.000000,53.569739,False,Standard (NTI+MB+IC),0.776479,5.000000,0.777678,0.778378,0.779310,2021-01-12 15:45:00,0.777678,take_profit_1,1,1.000000,497.333171,PPT,0.700000,287.548782,497.333171,6.992813,497.333171,TP1,0.300000,209.784388
596,2021-01-12 16:00:00,0.777403,long,1.000000,67.886681,False,Standard (NTI+MB+IC),0.776903,5.000000,0.778103,0.778803,0.779736,2021-01-12 17:00:00,0.776867,stop_loss,0,1.000000,-51.387104,PPT,0.700000,109.632683,109.632683,-5.367326,-51.387104,,,
597,2021-01-12 17:15:00,0.777074,long,1.000000,53.842818,False,Standard (NTI+MB+IC),0.776574,5.000000,0.777773,0.778473,0.779405,2021-01-12 19:00:00,0.777773,take_profit_1,1,1.750000,522.084097,PPT,0.700000,312.274145,522.084097,6.993665,522.084097,TP1,0.300000,209.809951
598,2021-01-12 19:15:00,0.777778,long,1.000000,43.209228,False,Standard (NTI+MB+IC),0.777278,5.000000,0.778478,0.779178,0.780111,2021-01-12 19:45:00,0.777270,stop_loss,0,0.500000,-507.507489,,,,,-5.075075,-507.507489,,,
599,2021-01-12 20:30:00,0.777387,long,1.000000,30.918617,False,Standard (NTI+MB+IC),0.776887,5.000000,0.778086,0.778786,0.779719,2021-01-12 21:00:00,0.776765,stop_loss,0,0.500000,-622.044489,,,,,-6.220445,-622.044489,,,
600,2021-01-12 21:30:00,0.776679,long,1.000000,11.053857,False,Standard (NTI+MB+IC),0.776179,5.000000,0.777378,0.778077,0.779009,2021-01-12 23:45:00,0.775997,stop_loss,0,2.250000,-42.953345,PPT,0.700000,161.602994,161.602994,-6.818545,-42.953345,,,
601,2021-01-13 06:00:00,0.774502,short,1.000000,43.547170,False,Standard (NTI+MB+IC),0.775002,5.000000,0.773805,0.773108,0.772179,2021-01-13 06:30:00,0.773805,take_profit_1,1,0.500000,336.605184,PPT,0.700000,127.489609,336.605184,6.970519,336.605184,TP1,0.300000,209.115575
602,2021-01-13 06:45:00,0.773806,short,1.000000,50.051934,False,Standard (NTI+MB+IC),0.774306,5.000000,0.773110,0.772413,0.771485,2021-01-13 08:00:00,0.773110,take_profit_1,1,1.250000,360.117294,PPT,0.700000,151.189678,360.117294,6.964254,360.117294,TP1,0.300000,208.927616
603,2021-01-13 08:15:00,0.773567,short,1.000000,50.451506,False,Standard (NTI+MB+IC),0.774067,5.000000,0.772870,0.772174,0.771246,2021-01-13 08:30:00,0.774241,stop_loss,0,0.250000,-674.491892,,,,,-6.744919,-674.491892,,,
604,2021-01-13 09:15:00,0.772607,short,1.000000,33.350126,False,Standard (NTI+MB+IC),0.773107,5.000000,0.771912,0.771216,0.770289,2021-01-13 09:45:00,0.773225,stop_loss,0,0.500000,-617.948731,,,,,-6.179487,-617.948731,,,
605,2021-01-13 10:15:00,0.775132,short,1.000000,14.148655,False,Standard (NTI+MB+IC),0.775389,2.565080,0.774435,0.773737,0.772807,2021-01-13 10:30:00,0.774435,take_profit_1,1,0.250000,939.020555,PPT,0.700000,729.734786,939.020555,6.976192,939.020555,TP1,0.300000,209.285769
606,2021-01-14 11:45:00,0.778925,long,1.000000,49.387761,False,Standard (NTI+MB+IC),0.778425,5.000000,0.779626,0.780327,0.781261,2021-01-14 12:45:00,0.779626,take_profit_1,1,1.000000,389.101825,PPT,0.700000,178.792187,389.101825,7.010321,389.101825,TP1,0.300000,210.309637
607,2021-01-14 13:00:00,0.778926,long,1.000000,63.361511,False,Standard (NTI+MB+IC),0.778426,5.000000,0.779627,0.780328,0.781263,2021-01-14 13:45:00,0.778271,stop_loss,1,0.750000,-203.267091,TP1,0.333333,233.677853,233.677853,-6.554174,-203.267091,,,
608,2021-01-14 14:00:00,0.778755,long,1.000000,53.324964,False,Standard (NTI+MB+IC),0.778255,5.000000,0.779456,0.780157,0.781091,2021-01-14 16:45:00,0.778247,stop_loss,0,2.750000,5.240778,PPT,0.700000,157.575360,157.575360,-5.077819,5.240778,,,
609,2021-01-15 03:30:00,0.773462,short,1.000000,38.773859,False,Standard (NTI+MB+IC),0.773962,5.000000,0.772766,0.772069,0.771141,2021-01-15 04:00:00,0.773973,stop_loss,0,0.500000,-511.640930,,,,,-5.116409,-511.640930,,,
610,2021-01-15 04:15:00,0.774327,short,1.000000,36.644162,False,Standard (NTI+MB+IC),0.774827,5.000000,0.773631,0.772934,0.772005,2021-01-15 05:15:00,0.774945,stop_loss,0,1.000000,-32.902258,PPT,0.700000,152.243690,152.243690,-6.171532,-32.902258,,,
611,2021-01-15 07:15:00,0.773317,short,1.000000,35.552209,False,Standard (NTI+MB+IC),0.773817,5.000000,0.772621,0.771925,0.770997,2021-01-15 08:00:00,0.772621,take_profit_1,1,0.750000,430.354464,PPT,0.700000,221.559005,430.354464,6.959849,430.354464,TP1,0.300000,208.795458
612,2021-01-15 08:15:00,0.773023,short,1.000000,48.372948,False,Standard (NTI+MB+IC),0.773523,5.000000,0.772327,0.771631,0.770704,2021-01-15 08:45:00,0.772327,take_profit_1,1,0.500000,910.603649,PPT,0.700000,701.887520,910.603649,6.957204,910.603649,TP1,0.300000,208.716128
613,2021-01-15 09:00:00,0.770882,short,1.000000,48.669019,False,Standard (NTI+MB+IC),0.771382,5.000000,0.770188,0.769495,0.768570,2021-01-15 09:30:00,0.771548,stop_loss,0,0.500000,-666.153633,,,,,-6.661536,-666.153633,,,
614,2021-01-15 09:45:00,0.770794,short,1.000000,50.522409,False,Standard (NTI+MB+IC),0.771294,5.000000,0.770100,0.769406,0.768481,2021-01-15 10:00:00,0.770100,take_profit_1,1,0.250000,1106.613558,PPT,0.700000,898.499294,1106.613558,6.937142,1106.613558,TP1,0.300000,208.114264
615,2021-01-15 10:15:00,0.769059,short,1.000000,56.181502,False,Standard (NTI+MB+IC),0.769559,5.000000,0.768367,0.767675,0.766752,2021-01-15 10:30:00,0.769601,stop_loss,0,0.250000,-542.107652,,,,,-5.421077,-542.107652,,,
616,2021-01-15 10:45:00,0.770230,short,1.000000,54.612533,False,Standard (NTI+MB+IC),0.770730,5.000000,0.769536,0.768843,0.767919,2021-01-15 11:15:00,0.770848,stop_loss,1,0.500000,-181.064672,TP1,0.333333,231.068871,231.068871,-6.182003,-181.064672,,,
617,2021-01-15 11:30:00,0.772316,short,1.000000,20.287405,False,Standard (NTI+MB+IC),0.772816,5.000000,0.771621,0.770926,0.769999,2021-01-15 12:45:00,0.771621,take_profit_1,1,1.250000,331.792591,PPT,0.700000,123.267245,331.792591,6.950845,331.792591,TP1,0.300000,208.525346
618,2021-01-17 17:00:00,0.770555,short,1.000000,34.020027,False,Standard (NTI+MB+IC),0.771055,5.000000,0.769861,0.769168,0.768243,2021-01-17 18:30:00,0.769861,take_profit_1,1,1.500000,939.383075,PPT,0.700000,731.333289,939.383075,6.934993,939.383075,TP1,0.300000,208.049786
619,2021-01-17 18:45:00,0.768253,short,1.000000,45.104195,False,Standard (NTI+MB+IC),0.768753,5.000000,0.767561,0.766870,0.765948,2021-01-17 19:15:00,0.768889,stop_loss,0,0.500000,-636.042393,,,,,-6.360424,-636.042393,,,
620,2021-01-17 19:30:00,0.769222,short,1.000000,52.147456,False,Standard (NTI+MB+IC),0.769722,5.000000,0.768530,0.767837,0.766914,2021-01-17 20:45:00,0.769878,stop_loss,0,1.250000,-656.431461,,,,,-6.564315,-656.431461,,,
621,2021-01-17 21:00:00,0.769649,short,1.000000,38.816275,False,Standard (NTI+MB+IC),0.770149,5.000000,0.768956,0.768263,0.767340,2021-01-17 22:15:00,0.768956,take_profit_1,1,1.250000,332.935387,PPT,0.700000,125.130222,332.935387,6.926839,332.935387,TP1,0.300000,207.805165
622,2021-01-17 22:30:00,0.769310,short,1.000000,26.727150,False,Standard (NTI+MB+IC),0.769810,5.000000,0.768617,0.767925,0.767002,2021-01-17 23:15:00,0.768617,take_profit_1,1,0.750000,396.444770,PPT,0.700000,188.731173,396.444770,6.923787,396.444770,TP1,0.300000,207.713596
623,2021-01-17 23:30:00,0.768447,short,1.000000,33.428207,False,Standard (NTI+MB+IC),0.768947,5.000000,0.767755,0.767063,0.766141,2021-01-18 00:45:00,0.769014,stop_loss,0,1.250000,-46.630740,PPT,0.700000,123.619439,123.619439,-5.675006,-46.630740,,,
624,2021-01-18 01:00:00,0.768382,short,1.000000,32.843221,False,Standard (NTI+MB+IC),0.768882,5.000000,0.767690,0.766999,0.766077,2021-01-18 02:00:00,0.769082,stop_loss,0,1.000000,-699.744945,,,,,-6.997449,-699.744945,,,
625,2021-01-18 02:30:00,0.767740,short,1.000000,25.679080,False,Standard (NTI+MB+IC),0.768240,5.000000,0.767049,0.766358,0.765437,2021-01-18 03:15:00,0.767049,take_profit_1,1,0.750000,634.534230,PPT,0.700000,427.244336,634.534230,6.909663,634.534230,TP1,0.300000,207.289894
626,2021-01-18 03:30:00,0.767265,short,1.000000,31.358901,False,Standard (NTI+MB+IC),0.767765,5.000000,0.766574,0.765884,0.764963,2021-01-18 04:00:00,0.766574,take_profit_1,1,0.500000,462.653328,PPT,0.700000,255.491781,462.653328,6.905385,462.653328,TP1,0.300000,207.161547
627,2021-01-18 04:15:00,0.767037,short,1.000000,39.641354,False,Standard (NTI+MB+IC),0.767537,5.000000,0.766347,0.765657,0.764736,2021-01-18 04:45:00,0.766347,take_profit_1,1,0.500000,387.285331,PPT,0.700000,180.185231,387.285331,6.903337,387.285331,TP1,0.300000,207.100100
628,2021-01-18 05:00:00,0.766829,short,1.000000,44.242719,False,Standard (NTI+MB+IC),0.767329,5.000000,0.766139,0.765449,0.764529,2021-01-18 06:30:00,0.767427,stop_loss,0,1.500000,-597.921833,,,,,-5.979218,-597.921833,,,
629,2021-01-18 19:30:00,0.769919,long,1.000000,33.487589,False,Standard (NTI+MB+IC),0.769419,5.000000,0.770612,0.771305,0.772229,2021-01-18 20:30:00,0.770612,take_profit_1,1,1.000000,495.649794,PPT,0.700000,287.771691,495.649794,6.929270,495.649794,TP1,0.300000,207.878102
630,2021-01-18 20:45:00,0.770440,long,1.000000,50.860310,False,Standard (NTI+MB+IC),0.769940,5.000000,0.771133,0.771827,0.772751,2021-01-18 21:15:00,0.771133,take_profit_1,1,0.500000,397.203474,PPT,0.700000,189.184745,397.203474,6.933958,397.203474,TP1,0.300000,208.018729
631,2021-01-18 21:30:00,0.771312,long,1.000000,60.776965,False,Standard (NTI+MB+IC),0.770812,5.000000,0.772006,0.772700,0.773626,2021-01-19 00:30:00,0.770787,stop_loss,0,3.000000,-11.511099,PPT,0.700000,145.790931,145.790931,-5.243401,-11.511099,,,
632,2021-01-20 02:15:00,0.773609,long,1.000000,48.793771,False,Standard (NTI+MB+IC),0.773109,5.000000,0.774305,0.775002,0.775930,2021-01-20 04:00:00,0.773003,stop_loss,0,1.750000,0.773993,PPT,0.700000,182.531038,182.531038,-6.058568,0.773993,,,
633,2021-01-20 18:30:00,0.776235,long,1.000000,51.934423,False,Standard (NTI+MB+IC),0.775735,5.000000,0.776934,0.777632,0.778564,2021-01-20 18:45:00,0.775721,stop_loss,0,0.250000,-513.786978,,,,,-5.137870,-513.786978,,,
634,2021-01-20 19:00:00,0.775455,long,1.000000,45.131746,False,Standard (NTI+MB+IC),0.774955,5.000000,0.776153,0.776851,0.777782,2021-01-20 20:00:00,0.776153,take_profit_1,1,1.000000,387.683424,PPT,0.700000,178.310501,387.683424,6.979097,387.683424,TP1,0.300000,209.372923
635,2021-01-20 20:15:00,0.776847,long,1.000000,36.945000,False,Standard (NTI+MB+IC),0.776347,5.000000,0.777546,0.778245,0.779178,2021-01-20 21:45:00,0.777546,take_profit_1,1,1.500000,372.850429,PPT,0.700000,163.101740,372.850429,6.991623,372.850429,TP1,0.300000,209.748689
636,2021-01-20 22:00:00,0.777071,long,1.000000,39.792918,False,Standard (NTI+MB+IC),0.776571,5.000000,0.777770,0.778470,0.779402,2021-01-21 02:00:00,0.776478,stop_loss,0,4.000000,122.198217,PPT,0.700000,300.238673,300.238673,-5.934682,122.198217,,,
637,2021-01-21 03:15:00,0.775519,long,1.000000,21.468274,False,Standard (NTI+MB+IC),0.775631,1.124086,0.776217,0.776914,0.777845,2021-01-21 03:45:00,0.776217,take_profit_1,1,0.500000,525.402877,PPT,0.700000,316.012868,525.402877,6.979667,525.402877,TP1,0.300000,209.390009
638,2021-01-21 12:30:00,0.774383,short,1.000000,40.975959,False,Standard (NTI+MB+IC),0.774883,5.000000,0.773686,0.772989,0.772060,2021-01-21 13:00:00,0.774895,stop_loss,0,0.500000,-512.038777,,,,,-5.120388,-512.038777,,,
639,2021-01-21 13:15:00,0.774957,short,1.000000,37.162449,False,Standard (NTI+MB+IC),0.775457,5.000000,0.774260,0.773562,0.772632,2021-01-21 14:00:00,0.775572,stop_loss,0,0.750000,-615.303312,,,,,-6.153033,-615.303312,,,
640,2021-01-21 22:30:00,0.774336,short,1.000000,48.062262,False,Standard (NTI+MB+IC),0.774836,5.000000,0.773639,0.772942,0.772013,2021-01-22 01:00:00,0.773639,take_profit_1,1,2.500000,877.976120,PPT,0.700000,668.905513,877.976120,6.969020,877.976120,TP1,0.300000,209.070606
641,2021-01-22 01:15:00,0.773623,short,1.000000,42.653025,False,Standard (NTI+MB+IC),0.774123,5.000000,0.772927,0.772231,0.771302,2021-01-22 02:00:00,0.772927,take_profit_1,1,0.750000,365.152482,PPT,0.700000,156.274205,365.152482,6.962609,365.152482,TP1,0.300000,208.878277
642,2021-01-22 02:15:00,0.772904,short,1.000000,54.043338,False,Standard (NTI+MB+IC),0.773404,5.000000,0.772208,0.771512,0.770585,2021-01-22 03:15:00,0.772208,take_profit_1,1,1.000000,512.160999,PPT,0.700000,303.477044,512.160999,6.956132,512.160999,TP1,0.300000,208.683955
643,2021-01-22 03:30:00,0.773135,short,1.000000,52.571821,False,Standard (NTI+MB+IC),0.773635,5.000000,0.772440,0.771744,0.770816,2021-01-22 03:45:00,0.773686,stop_loss,0,0.250000,-550.413535,,,,,-5.504135,-550.413535,,,
644,2021-01-22 04:00:00,0.773246,short,1.000000,20.792905,False,Standard (NTI+MB+IC),0.773746,5.000000,0.772550,0.771854,0.770927,2021-01-22 04:30:00,0.772550,take_profit_1,1,0.500000,423.184077,PPT,0.700000,214.407577,423.184077,6.959217,423.184077,TP1,0.300000,208.776500
645,2021-01-22 04:45:00,0.772363,short,1.000000,39.562611,False,Standard (NTI+MB+IC),0.772863,5.000000,0.771668,0.770972,0.770046,2021-01-22 05:15:00,0.771668,take_profit_1,1,0.500000,350.446600,PPT,0.700000,141.908664,350.446600,6.951265,350.446600,TP1,0.300000,208.537936
646,2021-01-22 05:30:00,0.771707,short,1.000000,41.258191,False,Standard (NTI+MB+IC),0.772207,5.000000,0.771012,0.770318,0.769392,2021-01-22 06:15:00,0.771012,take_profit_1,1,0.750000,409.120363,PPT,0.700000,200.759527,409.120363,6.945361,409.120363,TP1,0.300000,208.360836
647,2021-01-22 06:30:00,0.771117,short,1.000000,50.769762,False,Standard (NTI+MB+IC),0.771617,5.000000,0.770423,0.769729,0.768804,2021-01-22 07:30:00,0.770423,take_profit_1,1,1.000000,346.122331,PPT,0.700000,137.920733,346.122331,6.940053,346.122331,TP1,0.300000,208.201598
648,2021-01-22 07:45:00,0.771086,short,1.000000,47.232030,False,Standard (NTI+MB+IC),0.771586,5.000000,0.770392,0.769698,0.768773,2021-01-22 08:30:00,0.770392,take_profit_1,1,0.750000,324.307815,PPT,0.700000,116.114628,324.307815,6.939773,324.307815,TP1,0.300000,208.193187
649,2021-01-22 09:45:00,0.772260,short,1.000000,16.955422,False,Standard (NTI+MB+IC),0.772760,5.000000,0.771565,0.770870,0.769943,2021-01-22 10:00:00,0.772909,stop_loss,0,0.250000,-649.336740,,,,,-6.493367,-649.336740,,,
650,2021-01-22 10:15:00,0.772201,short,1.000000,19.600126,False,Standard (NTI+MB+IC),0.772701,5.000000,0.771506,0.770811,0.769885,2021-01-22 10:30:00,0.771506,take_profit_1,1,0.250000,538.358299,PPT,0.700000,329.863966,538.358299,6.949811,538.358299,TP1,0.300000,208.494333
651,2021-01-22 10:45:00,0.771990,short,1.000000,16.627115,False,Standard (NTI+MB+IC),0.772490,5.000000,0.771295,0.770601,0.769674,2021-01-22 11:45:00,0.772521,stop_loss,0,1.000000,113.813908,PPT,0.700000,273.114346,273.114346,-5.310015,113.813908,,,
652,2021-01-24 23:15:00,0.773992,long,1.000000,42.127809,False,Standard (NTI+MB+IC),0.773492,5.000000,0.774689,0.775385,0.776314,2021-01-25 01:00:00,0.774689,take_profit_1,1,1.750000,410.435327,PPT,0.700000,201.457432,410.435327,6.965930,410.435327,TP1,0.300000,208.977895
653,2021-01-25 01:15:00,0.774124,long,1.000000,52.629903,False,Standard (NTI+MB+IC),0.773624,5.000000,0.774821,0.775518,0.776447,2021-01-25 02:00:00,0.773598,stop_loss,0,0.750000,-526.932042,,,,,-5.269320,-526.932042,,,
654,2021-01-25 04:30:00,0.771920,long,1.000000,21.071586,False,Standard (NTI+MB+IC),0.772557,6.368768,0.772615,0.773310,0.774236,2021-01-25 04:45:00,0.772370,stop_loss,0,0.250000,344.667276,PPT,0.700000,209.844262,209.844262,4.494100,344.667276,,,
655,2021-01-25 05:15:00,0.772591,short,1.000000,42.887376,False,Standard (NTI+MB+IC),0.773091,5.000000,0.771896,0.771201,0.770274,2021-01-25 05:45:00,0.773155,stop_loss,0,0.500000,-563.744984,,,,,-5.637450,-563.744984,,,
656,2021-01-25 11:15:00,0.769476,short,1.000000,42.095201,False,Standard (NTI+MB+IC),0.769976,5.000000,0.768783,0.768091,0.767167,2021-01-25 11:45:00,0.770166,stop_loss,0,0.500000,-689.930894,,,,,-6.899309,-689.930894,,,
657,2021-01-25 12:00:00,0.770073,short,1.000000,42.489627,False,Standard (NTI+MB+IC),0.770573,5.000000,0.769380,0.768687,0.767763,2021-01-25 12:30:00,0.770680,stop_loss,0,0.500000,-606.890974,,,,,-6.068910,-606.890974,,,
658,2021-01-25 12:45:00,0.770637,short,1.000000,34.503225,False,Standard (NTI+MB+IC),0.771137,5.000000,0.769943,0.769250,0.768325,2021-01-25 13:15:00,0.771168,stop_loss,0,0.500000,-531.341307,,,,,-5.313413,-531.341307,,,
659,2021-01-25 13:30:00,0.770870,short,1.000000,23.242793,False,Standard (NTI+MB+IC),0.771370,5.000000,0.770176,0.769483,0.768558,2021-01-25 15:00:00,0.770176,take_profit_1,1,1.500000,453.243350,PPT,0.700000,245.108408,453.243350,6.937831,453.243350,TP1,0.300000,208.134942
660,2021-01-25 15:15:00,0.770271,short,1.000000,25.206752,False,Standard (NTI+MB+IC),0.770771,5.000000,0.769578,0.768885,0.767960,2021-01-25 15:45:00,0.770909,stop_loss,0,0.500000,-637.670593,,,,,-6.376706,-637.670593,,,
